"code","id","instrument","Date","satellite_id","strip_id","quality_category","clear_confidence_percent","clear_percent","sun_elevation","sun_azimuth","view_angle"
"TXE","20210205_161036_0f17","PS2",2021-02-05,"0f17","4137312","standard",100,100,33.9,148,1
"TXE","20210208_154815_73_2276","PSB.SD",2021-02-08,"2276","4142718","standard",64,64,32.2,142.2,4
"TXE","20210208_154818_18_2276","PSB.SD",2021-02-08,"2276","4142718","standard",52,52,32.3,142.1,4.1
"TXE","20210208_160716_54_1065","PS2.SD",2021-02-08,"1065","4143476","standard",61,61,34.2,146.1,4
"TXE","20210208_160718_09_1065","PS2.SD",2021-02-08,"1065","4143476","standard",81,81,34.1,146.1,4
"TXE","20210208_163332_82_2401","PSB.SD",2021-02-08,"2401","4143435","standard",98,98,37,153.5,1
"TXE","20210220_160934_1014","PS2",2021-02-20,"1014","4183635","standard",100,100,38.1,144.5,5
"TXE","20210220_161913_1026","PS2",2021-02-20,"1026","4184058","standard",100,100,39.1,147,5.1
"TXE","20210223_132808_0f49","PS2",2021-02-23,"0f49","4193557","standard",99,99,12.8,111.1,3.1
"TXE","20210223_160742_1035","PS2",2021-02-23,"1035","4194420","standard",100,100,39.1,143.9,2
"TXE","20210225_160930_1003","PS2",2021-02-25,"1003","4201717","standard",100,100,39.6,143.3,5
"TXE","20210225_160931_1003","PS2",2021-02-25,"1003","4201717","standard",100,100,39.7,143.3,5
"TXE","20210303_160550_03_1065","PS2.SD",2021-03-03,"1065","4223524","standard",100,100,41.4,141.2,3
"TXE","20210303_160551_56_1065","PS2.SD",2021-03-03,"1065","4223524","standard",100,100,41.3,141.2,3
"TXE","20210303_163318_54_240a","PSB.SD",2021-03-03,"240a","4225709","standard",100,100,44.7,149.5,3
"TXE","20210303_163526_94_2412","PSB.SD",2021-03-03,"2412","4223880","standard",100,100,44.7,149.9,4.9
"TXE","20210305_160845_1025","PS2",2021-03-05,"1025","4234476","standard",100,100,42.5,141.6,4.1
"TXE","20210306_160920_1040","PS2",2021-03-06,"1040","4235499","standard",100,100,43,141.8,3
"TXE","20210308_132843_1048","PS2",2021-03-08,"1048","4241181","standard",96,96,16,107.2,4.9
"TXE","20210314_153943_84_2432","PSB.SD",2021-03-14,"2432","4264213","standard",90,90,42.2,132.5,5
"TXE","20210314_154058_72_242b","PSB.SD",2021-03-14,"242b","4264134","standard",91,91,42.2,132.4,0.9
"TXE","20210320_132534_1050","PS2",2021-03-20,"1050","4284884","standard",98,98,19.1,103.4,2
"TXE","20210320_154419_22_2235","PSB.SD",2021-03-20,"2235","4285118","standard",100,100,44.2,131.2,5
"TXE","20210320_154421_43_2235","PSB.SD",2021-03-20,"2235","4285118","standard",100,100,44.2,131,5
"TXE","20210322_154122_65_2448","PSB.SD",2021-03-22,"2448","4293464","standard",100,100,44.9,130.4,1
"TXE","20210322_154346_52_2462","PSB.SD",2021-03-22,"2462","4295811","standard",99,99,44.9,130.6,4
"TXE","20210322_160735_1038","PS2",2021-03-22,"1038","4293111","standard",95,95,49,138.3,3.9
"TXE","20210326_154242_65_2451","PSB.SD",2021-03-26,"2451","4307949","standard",100,100,46.2,129.3,4
"TXE","20210326_154245_02_2451","PSB.SD",2021-03-26,"2451","4307949","standard",100,100,46.3,129.2,4
"TXE","20210329_160900_1035","PS2",2021-03-29,"1035","4318529","standard",100,100,51.4,136.4,3
"TXE","20210330_161140_0f15","PS2",2021-03-30,"0f15","4322089","standard",100,100,52,136.8,5
"TXE","20210401_132456_0f21","PS2",2021-04-01,"0f21","4328517","standard",100,100,22,99.5,5
"TXE","20210401_162935_60_2403","PSB.SD",2021-04-01,"2403","4329326","standard",100,100,55.7,144,3.9
"TXE","20210401_163151_00_2307","PSB.SD",2021-04-01,"2307","4329739","standard",100,100,55.6,144,3.1
"TXE","20210406_163126_08_2414","PSB.SD",2021-04-06,"2414","4347245","standard",100,100,57.5,143.2,2
"TXE","20210406_163128_35_2414","PSB.SD",2021-04-06,"2414","4347245","standard",100,100,57.6,143.1,2
"TXE","20210407_154839_51_2262","PSB.SD",2021-04-07,"2262","4350758","standard",73,73,51.6,127.9,1
"TXE","20210407_164820_24_1064","PS2.SD",2021-04-07,"1064","4351387","standard",89,89,60,150.2,5
"TZM","20220930_152147_15_2485","PSB.SD",2022-09-30,"2485","5968670","standard",100,100,38.9,153.9,1.1
"TZM","20220930_153448_75_2402","PSB.SD",2022-09-30,"2402","5968124","standard",100,100,40.1,158.8,4
"TZM","20221002_144323_59_2459","PSB.SD",2022-10-02,"2459","5973294","standard",75,75,35,143.8,4
"TZM","20221002_144849_54_241e","PSB.SD",2022-10-02,"241e","5973299","standard",100,100,35.2,144.7,2
"TZM","20221003_152013_24_24a3","PSB.SD",2022-10-03,"24a3","5976575","standard",100,100,37.9,154.7,0.1
"TZM","20221003_153416_57_240c","PSB.SD",2022-10-03,"240c","5976872","standard",100,100,38.8,158.9,2
"TZM","20221003_153418_83_240c","PSB.SD",2022-10-03,"240c","5976872","standard",100,100,38.9,158.8,2
"TZM","20221005_151939_14_247b","PSB.SD",2022-10-05,"247b","5983360","standard",100,100,37.3,155.2,3
"TZM","20221006_151802_27_248c","PSB.SD",2022-10-06,"248c","5985391","standard",98,98,36.9,155.4,5
"TZM","20221006_151804_63_248c","PSB.SD",2022-10-06,"248c","5985391","standard",100,100,37,155.3,5
"TZM","20221011_152318_45_247b","PSB.SD",2022-10-11,"247b","5997895","standard",100,100,35.1,156.6,3
"TZM","20221011_153548_66_2426","PSB.SD",2022-10-11,"2426","5997622","standard",100,100,36,160.7,2
"TZM","20221015_144528_80_2453","PSB.SD",2022-10-15,"2453","6008120","standard",99,99,31.1,147.7,3
"TZM","20221016_152044_19_249d","PSB.SD",2022-10-16,"249d","6010499","standard",99,99,33.4,157.4,0.1
"TZM","20221017_144529_89_2421","PSB.SD",2022-10-17,"2421","6013558","standard",38,38,30.6,148.5,5
"TZM","20221021_151958_60_2473","PSB.SD",2022-10-21,"2473","6023447","standard",100,100,31.8,158.2,2
"TZM","20221022_152038_74_2481","PSB.SD",2022-10-22,"2481","6025285","standard",100,100,31.5,158.6,3
"TZM","20221022_152041_10_2481","PSB.SD",2022-10-22,"2481","6025285","standard",100,100,31.6,158.5,3
"TZM","20221023_144905_60_2432","PSB.SD",2022-10-23,"2432","6027360","standard",98,98,28.6,149.8,2
"TZM","20221025_150617_55_2251","PSB.SD",2022-10-25,"2251","6032189","standard",98,98,29.4,154.9,1.1
"TZM","20221028_150638_29_2262","PSB.SD",2022-10-28,"2262","6039401","standard",99,99,28.3,154.8,5.1
"TZM","20221028_151838_30_247f","PSB.SD",2022-10-28,"247f","6039423","standard",97,97,29.5,159.1,2.7
"TZM","20221029_152132_21_2495","PSB.SD",2022-10-29,"2495","6041806","standard",99,99,29.1,159.4,1.9
"TZM","20221030_144342_25_2430","PSB.SD",2022-10-30,"2430","6045520","standard",99,99,26.4,150.4,5.1
"TZM","20221102_144825_02_242d","PSB.SD",2022-11-02,"242d","6051893","test",78,78,25.4,151.3,0.3
"TZM","20221102_144827_18_242d","PSB.SD",2022-11-02,"242d","6051893","standard",77,77,25.5,151.2,0.3
"TZM","20221103_151828_27_247f","PSB.SD",2022-11-03,"247f","6054141","standard",100,100,27.7,159.7,5
"TZM","20221104_144501_91_2458","PSB.SD",2022-11-04,"2458","6055953","standard",73,73,25,151.4,5
"TZM","20221105_152211_60_2461","PSB.SD",2022-11-05,"2461","6058364","standard",100,100,27,159.8,4.9
"TZM","20221105_152747_41_227a","PSB.SD",2022-11-05,"227a","6058201","standard",100,100,27.6,162.1,2.7
"TZM","20221107_144235_99_2435","PSB.SD",2022-11-07,"2435","6062315","standard",99,99,23.9,151.1,5
"TZM","20221107_144531_45_2436","PSB.SD",2022-11-07,"2436","6062417","standard",99,99,23.8,151,1.9
"TZM","20221108_144822_26_2465","PSB.SD",2022-11-08,"2465","6064717","standard",100,100,23.8,151.6,3.8
"TZM","20221108_151939_24_2473","PSB.SD",2022-11-08,"2473","6064546","standard",99,99,26.2,160.2,1.2
"TZM","20221109_144625_62_2432","PSB.SD",2022-11-09,"2432","6070014","standard",100,100,23.7,152,4
"TZM","20221115_144630_55_2458","PSB.SD",2022-11-15,"2458","6080452","standard",98,98,22,152.4,1.4
"TZM","20221115_144632_89_2458","PSB.SD",2022-11-15,"2458","6080452","standard",97,97,22.1,152.3,1.4
"TZM","20221115_153406_83_2426","PSB.SD",2022-11-15,"2426","6080652","standard",97,97,25,164.1,3
"TZM","20221115_153409_08_2426","PSB.SD",2022-11-15,"2426","6080652","standard",97,97,25.2,164,3
"TZM","20221119_152010_74_2490","PSB.SD",2022-11-19,"2490","6089771","standard",91,91,23.4,160.6,2.4
"TZM","20221122_152046_36_247b","PSB.SD",2022-11-22,"247b","6095395","standard",1,1,22.7,160.7,3.5
"TZM","20221126_152221_04_2474","PSB.SD",2022-11-26,"2474","6103804","standard",92,92,21.8,160.6,2.9
"TZM","20221127_144343_90_2455","PSB.SD",2022-11-27,"2455","6106097","standard",98,98,18.9,151.5,3
"TZM","20221127_152355_70_2438","PSB.SD",2022-11-27,"2438","6106075","standard",98,98,21.5,160.6,5
"TZM","20221204_144414_94_2453","PSB.SD",2022-12-04,"2453","6121221","standard",96,96,18,152,2.3
"TZM","20221204_152055_73_2489","PSB.SD",2022-12-04,"2489","6121304","standard",93,93,20.4,160.4,2.1
"TZM","20221204_152058_07_2489","PSB.SD",2022-12-04,"2489","6121304","standard",96,96,20.5,160.3,2
"TZM","20221204_152141_53_2461","PSB.SD",2022-12-04,"2461","6121634","standard",63,63,20.3,160,3.7
"TZM","20221205_144516_91_2442","PSB.SD",2022-12-05,"2442","6123597","standard",97,97,17.5,151.7,2.1
"TZM","20221205_144519_23_2442","PSB.SD",2022-12-05,"2442","6123597","standard",98,98,17.6,151.6,2.1
"TZM","20221209_144449_61_2439","PSB.SD",2022-12-09,"2439","6132041","standard",94,94,17.4,152,4.5
"TZM","20221209_144538_32_2431","PSB.SD",2022-12-09,"2431","6132147","standard",94,94,17.1,151.6,0.2
"TZM","20221209_144540_64_2431","PSB.SD",2022-12-09,"2431","6132147","standard",94,94,17.2,151.6,0.2
"TZM","20221209_153512_70_2405","PSB.SD",2022-12-09,"2405","6132375","standard",96,96,20.6,163.7,4.4
"TZM","20221212_144903_92_2458","PSB.SD",2022-12-12,"2458","6139155","standard",48,48,17,151.9,3.5
"TZM","20221213_144324_65_2455","PSB.SD",2022-12-13,"2455","6141479","standard",94,94,16.4,150.8,2.4
"TZM","20221213_144326_97_2455","PSB.SD",2022-12-13,"2455","6141479","standard",94,94,16.5,150.8,2.4
"TZM","20221213_153400_26_227c","PSB.SD",2022-12-13,"227c","6141415","standard",88,88,19.8,161.9,5.1
"TZM","20221215_143915_56_2445","PSB.SD",2022-12-15,"2445","6146022","standard",94,94,15.8,149.4,4.1
"TZM","20221215_152314_65_2446","PSB.SD",2022-12-15,"2446","6145751","standard",93,93,19.1,159.5,5.1
"TZM","20221218_144414_30_2430","PSB.SD",2022-12-18,"2430","6152755","standard",82,82,16.4,151,4.9
"TZM","20221219_153311_09_227c","PSB.SD",2022-12-19,"227c","6154749","test",62,62,19.5,161.2,5
"TZM","20221221_152416_87_2478","PSB.SD",2022-12-21,"2478","6159628","standard",89,89,18.8,158.7,5.1
"TZM","20221221_153917_85_2405","PSB.SD",2022-12-21,"2405","6159657","standard",98,98,19.7,162.6,2.3
"TZM","20221221_153920_07_2405","PSB.SD",2022-12-21,"2405","6159657","standard",98,98,19.8,162.5,2.3
"TZM","20221224_152034_24_2492","PSB.SD",2022-12-24,"2492","6166526","standard",47,47,18.9,158.5,4.5
"TZM","20221227_152232_65_2485","PSB.SD",2022-12-27,"2485","6173159","standard",89,89,18.7,158,5
"TZM","20221227_153620_89_240c","PSB.SD",2022-12-27,"240c","6172411","standard",75,75,19.4,161.1,3.5
"TZM","20221227_153623_13_240c","PSB.SD",2022-12-27,"240c","6172411","standard",85,85,19.5,161.1,3.5
"TZM","20230107_144654_19_2458","PSB.SD",2023-01-07,"2458","6196159","test",67,67,16.5,148.8,0.3
"TZM","20230111_152311_15_2483","PSB.SD",2023-01-11,"2483","6204739","standard",94,94,19.6,155.9,4.3
"TZM","20230111_152313_47_2483","PSB.SD",2023-01-11,"2483","6204739","standard",96,96,19.7,155.9,4.3
"TZM","20230115_152018_07_2481","PSB.SD",2023-01-15,"2481","6214295","standard",98,98,20.3,155.6,3
"TZM","20230115_152020_39_2481","PSB.SD",2023-01-15,"2481","6214295","standard",98,98,20.5,155.5,3
"TZM","20230117_153043_29_227c","PSB.SD",2023-01-17,"227c","6219604","standard",98,98,21.3,157.2,0.3
"TZM","20230123_152118_57_249b","PSB.SD",2023-01-23,"249b","6233073","test",51,51,21.7,154,1.2
"TZM","20230127_144127_77_2460","PSB.SD",2023-01-27,"2460","6242725","standard",98,98,19,144.5,2.2
"TZM","20230201_143353_60_2445","PSB.SD",2023-02-01,"2445","6254992","standard",89,89,19.4,142.1,4.4
"TZM","20230201_152745_10_227a","PSB.SD",2023-02-01,"227a","6255116","standard",85,85,24.2,154.5,0.7
"TZM","20230201_152747_35_227a","PSB.SD",2023-02-01,"227a","6255116","standard",86,86,24.3,154.5,0.8
"TZM","20230203_144305_87_2436","PSB.SD",2023-02-03,"2436","6260024","standard",98,98,20.7,143.7,2.7
"TZM","20230203_144308_07_2436","PSB.SD",2023-02-03,"2436","6260024","standard",98,98,20.8,143.7,2.7
"TZM","20230207_144914_54_2439","PSB.SD",2023-02-07,"2439","6269617","standard",99,99,22.1,143.8,3.6
"TZM","20230207_152025_05_2470","PSB.SD",2023-02-07,"2470","6269760","standard",95,95,25.4,152.3,4.4
"TZM","20230210_153530_93_240c","PSB.SD",2023-02-10,"240c","6277544","test",50,50,27.3,155.2,1.2
"TZM","20230210_153533_06_240c","PSB.SD",2023-02-10,"240c","6277544","test",49,49,27.4,155.2,1.2
"TZM","20230211_151920_61_2461","PSB.SD",2023-02-11,"2461","6280083","standard",99,99,26.6,151.5,4.5
"TZM","20230212_144917_55_24c7","PSB.SD",2023-02-12,"24c7","6282689","standard",94,94,24.2,144.2,5
"TZM","20230212_144919_89_24c7","PSB.SD",2023-02-12,"24c7","6282689","standard",93,93,24.3,144.1,5.1
"TZM","20230212_145319_00_24a8","PSB.SD",2023-02-12,"24a8","6283504","standard",0,0,24.1,144.2,0.9
"TZM","20230212_151904_63_2470","PSB.SD",2023-02-12,"2470","6283121","standard",52,52,27,151.6,5
"TZM","20230212_151906_89_2470","PSB.SD",2023-02-12,"2470","6283121","standard",54,54,27.1,151.6,5
"TZM","20230212_153846_83_2405","PSB.SD",2023-02-12,"2405","6283474","standard",58,58,28.2,155.9,1.6
"TZM","20230213_152752_38_227c","PSB.SD",2023-02-13,"227c","6285489","standard",98,98,28,153.6,5
"TZM","20230214_152318_83_2481","PSB.SD",2023-02-14,"2481","6288323","standard",98,98,27.6,151.6,0.4
"TZM","20230218_152215_67_2473","PSB.SD",2023-02-18,"2473","6296931","standard",94,94,28.9,150.9,0.9
"TZM","20230219_152048_92_249d","PSB.SD",2023-02-19,"249d","6299411","standard",51,51,29.3,150.7,2.9
"TZM","20230221_144315_83_2431","PSB.SD",2023-02-21,"2431","6304119","standard",70,70,26.3,141,1.8
"TZM","20230222_144430_78_242d","PSB.SD",2023-02-22,"242d","6306560","standard",94,94,26.9,141.5,4.9
"TZM","20230224_152137_64_247c","PSB.SD",2023-02-24,"247c","6310630","test",93,93,31,150.2,2
"TZM","20230227_152434_01_249e","PSB.SD",2023-02-27,"249e","6318362","standard",98,98,32.2,150.2,5.1
"TZM","20230301_143946_31_2459","PSB.SD",2023-03-01,"2459","6322761","standard",98,98,28.8,139.3,5
"TZM","20230301_143948_58_2459","PSB.SD",2023-03-01,"2459","6322761","standard",98,98,28.9,139.2,5
"TZM","20230303_151849_25_249b","PSB.SD",2023-03-03,"249b","6327807","standard",99,99,33.6,149.2,5
"TZM","20230306_144305_38_241d","PSB.SD",2023-03-06,"241d","6335267","standard",99,99,31,139.3,4.6
"TZM","20230306_144307_61_241d","PSB.SD",2023-03-06,"241d","6335267","standard",99,99,31.1,139.2,4.6
"TZM","20230306_150806_59_2251","PSB.SD",2023-03-06,"2251","6335525","test",99,99,33.6,145.7,5.1
"TZM","20230308_145118_76_24b0","PSB.SD",2023-03-08,"24b0","6340005","test",49,49,32.4,140.6,0.3
"TZM","20230311_144534_34_2464","PSB.SD",2023-03-11,"2464","6348046","standard",91,91,32.8,138.4,1.9
"TZM","20230311_152040_95_2489","PSB.SD",2023-03-11,"2489","6348721","standard",90,90,36.8,149,4.8
"TZM","20230311_152043_14_2489","PSB.SD",2023-03-11,"2489","6348721","standard",96,96,36.9,148.9,4.9
"TZM","20230311_152834_31_241c","PSB.SD",2023-03-11,"241c","6348393","standard",93,93,37.3,150.5,0.5
"TZM","20230312_145306_27_24cc","PSB.SD",2023-03-12,"24cc","6350819","standard",99,99,33.9,140.2,3.8
"TZM","20230312_145308_65_24cc","PSB.SD",2023-03-12,"24cc","6350819","standard",99,99,34,140.1,3.8
"TZM","20230316_144544_27_2442","PSB.SD",2023-03-16,"2442","6361129","standard",86,86,34.5,137.5,5
"TZM","20230316_144938_96_24bf","PSB.SD",2023-03-16,"24bf","6360895","standard",91,91,35.4,139.4,2.9
"TZM","20230316_144941_37_24bf","PSB.SD",2023-03-16,"24bf","6360895","standard",91,91,35.5,139.3,2.9
"TZM","20230316_152447_84_247d","PSB.SD",2023-03-16,"247d","6360842","standard",50,50,38.6,148.5,3.5
"TZM","20230320_145002_76_2421","PSB.SD",2023-03-20,"2421","6372021","standard",97,97,36.4,137.8,5.1
"TZM","20230320_145004_95_2421","PSB.SD",2023-03-20,"2421","6372021","standard",97,97,36.5,137.7,5.1
"TZM","20230321_144539_50_2458","PSB.SD",2023-03-21,"2458","6374583","standard",100,100,37,137.5,5
"TZM","20230322_144148_87_2459","PSB.SD",2023-03-22,"2459","6376853","standard",97,97,36.7,136.2,4
"TZM","20230322_144151_11_2459","PSB.SD",2023-03-22,"2459","6376853","standard",97,97,36.8,136.1,4
"TZM","20230322_152122_44_2498","PSB.SD",2023-03-22,"2498","6377014","standard",96,96,41.1,147.8,4.4
"TZM","20230327_152040_07_249d","PSB.SD",2023-03-27,"249d","6388518","standard",97,97,43,147.1,4.9
"TZM","20230327_152747_76_227a","PSB.SD",2023-03-27,"227a","6389071","standard",49,49,43.5,148.6,0.2
"TZM","20230329_152327_93_247d","PSB.SD",2023-03-29,"247d","6393385","standard",100,100,43.7,147.3,2.3
"TZM","20230329_152330_12_247d","PSB.SD",2023-03-29,"247d","6393385","standard",100,100,43.8,147.1,2.3
"TZM","20230329_152718_84_227b","PSB.SD",2023-03-29,"227b","6393171","standard",100,100,44.3,148.5,0.1
"TZM","20230330_144403_03_241b","PSB.SD",2023-03-30,"241b","6395848","standard",96,96,40,135.5,4.9
"TZM","20230330_152551_44_248f","PSB.SD",2023-03-30,"248f","6396239","standard",81,81,44.2,147.2,3
"TZM","20230331_145024_96_24ce","PSB.SD",2023-03-31,"24ce","6397845","standard",89,89,41.1,137.1,4.4
"TZM","20230402_144625_48_2458","PSB.SD",2023-04-02,"2458","6404030","standard",100,100,41.5,135.7,4.6
"TZM","20230407_152202_65_248b","PSB.SD",2023-04-07,"248b","6416895","standard",97,97,47.2,145.7,3
"TZM","20230408_145154_43_24c8","PSB.SD",2023-04-08,"24c8","6419052","standard",100,100,44.1,135.9,1.1
"TZM","20230408_145156_76_24c8","PSB.SD",2023-04-08,"24c8","6419052","standard",100,100,44.2,135.8,1.1
"TZM","20230408_145250_01_24d0","PSB.SD",2023-04-08,"24d0","6418783","standard",99,99,44.1,135.9,3.7
"TZM","20230410_152304_16_248c","PSB.SD",2023-04-10,"248c","6424952","standard",100,100,48.4,145.8,0.2
"TZM","20230410_152306_31_248c","PSB.SD",2023-04-10,"248c","6424952","standard",100,100,48.5,145.7,0.2
"TZM","20230410_152744_85_2424","PSB.SD",2023-04-10,"2424","6425233","standard",100,100,48.8,147,1.1
"TZM","20230413_152231_31_2438","PSB.SD",2023-04-13,"2438","6432598","standard",100,100,49.5,145.4,2.6
"TZM","20230414_144913_88_24a1","PSB.SD",2023-04-14,"24a1","6434539","standard",100,100,46.3,134.8,5
"TZM","20230414_152409_98_248c","PSB.SD",2023-04-14,"248c","6434737","standard",100,100,49.8,145.4,1.6
"TZM","20230414_152412_13_248c","PSB.SD",2023-04-14,"248c","6434737","standard",100,100,49.9,145.3,1.6
"TZM","20230415_145303_91_24c4","PSB.SD",2023-04-15,"24c4","6436904","standard",100,100,46.5,134.6,3.3
"TZM","20230425_145413_54_24c1","PSB.SD",2023-04-25,"24c1","6460016","standard",95,95,49.7,132.4,4.2
"TZM","20230426_144706_39_241d","PSB.SD",2023-04-26,"241d","6462505","standard",99,99,49.3,130.8,0.6
"TZM","20230426_144708_57_241d","PSB.SD",2023-04-26,"241d","6462505","standard",99,99,49.4,130.6,0.6
"TZM","20230426_152200_11_248c","PSB.SD",2023-04-26,"248c","6462927","standard",99,99,53.9,143.6,4.9
"TZM","20230426_152202_27_248c","PSB.SD",2023-04-26,"248c","6462927","standard",99,99,54,143.4,4.9
"TZM","20230427_145215_41_24c7","PSB.SD",2023-04-27,"24c7","6465138","test",97,97,50.3,132.3,1.1
"TZM","20230427_145217_66_24c7","PSB.SD",2023-04-27,"24c7","6465138","test",85,85,50.4,132.1,1.1
"TZM","20230428_144621_76_242b","PSB.SD",2023-04-28,"242b","6467510","standard",100,100,49.4,129.5,5
"TZM","20230428_144623_89_242b","PSB.SD",2023-04-28,"242b","6467510","standard",100,100,49.5,129.3,5
"TZM","20230506_144915_18_24b4","PSB.SD",2023-05-06,"24b4","6487680","standard",99,99,52.7,130.1,5.1
"TZM","20230506_144917_47_24b4","PSB.SD",2023-05-06,"24b4","6487680","standard",100,100,52.7,129.9,5.1
"TZM","20230508_144404_99_2420","PSB.SD",2023-05-08,"2420","6492770","standard",100,100,52.2,127.2,0.8
"TZM","20230508_145439_97_24c8","PSB.SD",2023-05-08,"24c8","6493468","standard",100,100,53.2,129.7,5
"TZM","20230510_144448_09_2451","PSB.SD",2023-05-10,"2451","6498614","standard",99,99,52.4,126.6,4.5
"TZM","20230510_144450_24_2451","PSB.SD",2023-05-10,"2451","6498614","standard",99,99,52.5,126.4,4.5
"UAN","20201030_133429_100d","PS2",2020-10-30,"100d","3852988","standard",99,99,19.1,122.7,5
"UAN","20201031_155712_1013","PS2",2020-10-31,"1013","3856357","standard",100,100,38.3,155,2
"UAN","20201031_162255_29_2407","PSB.SD",2020-10-31,"2407","3857297","standard",98,98,40.2,162.6,1
"UAN","20201031_162511_15_227b","PSB.SD",2020-10-31,"227b","3856031","standard",98,98,40.1,162.7,5
"UAN","20201103_133710_104a","PS2",2020-11-03,"104a","3864144","standard",98,98,18.3,123.6,2
"UAN","20201103_133711_104a","PS2",2020-11-03,"104a","3864144","standard",98,98,18.2,123.6,2
"UAN","20201103_152915_03_2212","PSB.SD",2020-11-03,"2212","3864470","standard",99,99,34.7,148.1,2.1
"UAN","20201105_155836_98_106c","PS2.SD",2020-11-05,"106c","3872173","standard",43,43,37,156.3,1.1
"UAN","20201105_155839_01_106c","PS2.SD",2020-11-05,"106c","3872173","standard",59,59,36.9,156.3,1.1
"UAN","20201105_162505_13_2274","PSB.SD",2020-11-05,"2274","3870482","standard",99,99,38.6,163.3,5.1
"UAN","20201109_153436_55_2277","PSB.SD",2020-11-09,"2277","3883412","standard",98,98,33.6,150.3,2
"UAN","20201109_153438_77_2277","PSB.SD",2020-11-09,"2277","3883412","standard",99,99,33.7,150.2,2
"UAN","20201114_133310_1054","PS2",2020-11-14,"1054","3897889","standard",98,98,15.6,125.5,5
"UAN","20201114_162051_44_240a","PSB.SD",2020-11-14,"240a","3898145","standard",100,100,36.2,163.6,3
"UAN","20201116_155604_1006","PS2",2020-11-16,"1006","3905262","standard",100,100,33.9,156.6,2
"UAN","20201117_133331_0f4d","PS2",2020-11-17,"0f4d","3909166","standard",98,98,14.9,125.8,0.2
"UAN","20201118_155816_1001","PS2",2020-11-18,"1001","3911006","standard",100,100,33.3,156.6,5
"UAN","20201119_155733_1011","PS2",2020-11-19,"1011","3913579","standard",100,100,33.2,156.7,4
"UAN","20201120_153630_24_2264","PSB.SD",2020-11-20,"2264","3916046","standard",100,100,31,151.6,1.1
"UAN","20201120_153632_50_2264","PSB.SD",2020-11-20,"2264","3916046","standard",100,100,31.2,151.5,1
"UAN","20201120_155534_101b","PS2",2020-11-20,"101b","3916003","standard",100,100,33,156.8,3
"UAN","20201120_155839_74_1067","PS2.SD",2020-11-20,"1067","3917287","standard",99,99,33.1,157.2,2.1
"UAN","20201121_155408_1032","PS2",2020-11-21,"1032","3919439","standard",100,100,32.8,156.7,5
"UAN","20201121_162038_74_240a","PSB.SD",2020-11-21,"240a","3919068","standard",100,100,34.6,163.6,4
"UAN","20201123_162346_28_227a","PSB.SD",2020-11-23,"227a","3925178","standard",100,100,34,163.6,3
"UAN","20201123_163025_76_1066","PS2.SD",2020-11-23,"1066","3925180","standard",99,99,34.6,166.1,2
"UAN","20201124_161951_07_2419","PSB.SD",2020-11-24,"2419","3929159","standard",99,99,33.8,163.6,5.1
"UAN","20201124_161953_43_2419","PSB.SD",2020-11-24,"2419","3929159","standard",99,99,34,163.5,5.1
"UAN","20201201_155900_68_106a","PS2.SD",2020-12-01,"106a","3949749","standard",99,99,30.9,157,5
"UAN","20201201_155902_23_106a","PS2.SD",2020-12-01,"106a","3949749","standard",99,99,30.8,157,5
"UAN","20201205_133229_0f49","PS2",2020-12-05,"0f49","3959868","standard",88,88,11.2,126.7,3.9
"UAN","20201205_133230_0f49","PS2",2020-12-05,"0f49","3959868","standard",89,89,11.2,126.7,3.9
"UAN","20201205_161945_20_240a","PSB.SD",2020-12-05,"240a","3960366","standard",99,99,31.9,163,5.1
"UAN","20201205_161947_55_240a","PSB.SD",2020-12-05,"240a","3960366","standard",99,99,32,162.9,5.1
"UAN","20201207_155443_1009","PS2",2020-12-07,"1009","3966701","standard",98,98,29.8,156.3,4
"UAN","20201210_155609_0f15","PS2",2020-12-10,"0f15","3974747","standard",100,100,29.6,156.6,5
"UAN","20201210_155610_0f15","PS2",2020-12-10,"0f15","3974747","standard",100,100,29.7,156.6,5
"UAN","20201210_155912_0f17","PS2",2020-12-10,"0f17","3975068","standard",100,100,29.6,156.7,1
"UAN","20201210_155913_0f17","PS2",2020-12-10,"0f17","3975068","standard",100,100,29.6,156.7,1
"UAN","20201210_162210_25_2408","PSB.SD",2020-12-10,"2408","3974666","standard",100,100,31.2,162.6,1
"UAN","20201210_162212_53_2408","PSB.SD",2020-12-10,"2408","3974666","standard",99,99,31.3,162.6,1
"UAN","20201211_155528_101f","PS2",2020-12-11,"101f","3977420","standard",100,100,29.3,156,0.1
"UAN","20201211_155529_101f","PS2",2020-12-11,"101f","3977420","standard",99,99,29.3,155.9,0.1
"UAN","20201215_162441_64_2274","PSB.SD",2020-12-15,"2274","3988059","standard",99,99,30.7,162.2,5
"UAN","20201215_162443_99_2274","PSB.SD",2020-12-15,"2274","3988059","standard",99,99,30.8,162.2,5
"UAN","20201218_153645_0e26","PS2",2020-12-18,"0e26","3995952","standard",100,100,26.7,150.5,5
"UAN","20201218_155753_103c","PS2",2020-12-18,"103c","3996230","standard",100,100,28.6,155.3,5
"UAN","20201219_155718_1005","PS2",2020-12-19,"1005","3999252","standard",100,100,28.7,155.3,2.1
"UAN","20201222_161919_19_2426","PSB.SD",2020-12-22,"2426","4006723","standard",99,99,30.5,161.2,5
"UAN","20201222_161921_45_2426","PSB.SD",2020-12-22,"2426","4006723","standard",99,99,30.6,161.2,5
